1,370.59,42
1,370.845,40
1,371.1,50
1,371.355,53
1,371.61,51
1,371.865,51
1,372.12,48
1,372.375,45
1,372.63,37
1,372.885,46
1,373.14,51
1,373.395,47
1,373.65,60
1,373.905,50
1,374.16,49
1,374.415,44
1,374.67,48
1,374.925,58
1,375.18,57
1,375.435,49
1,375.69,41
1,375.945,62
1,376.2,44
1,376.455,51
1,376.71,56
1,376.964,40
1,377.219,56
1,377.474,49
1,377.729,55
1,377.984,40
1,378.239,52
1,378.494,48
1,378.748,55
1,379.003,51
1,379.258,52
1,379.513,41
1,379.768,56
1,380.022,56
1,380.277,46
1,380.532,50
1,380.787,46
1,381.041,56
1,381.296,53
1,381.551,43
1,381.806,45
1,382.06,56
1,382.315,46
1,382.57,57
1,382.824,54
1,383.079,56
1,383.334,54
1,383.588,39
1,383.843,54
1,384.098,52
1,384.352,50
1,384.607,52
1,384.862,50
1,385.116,47
1,385.371,61
1,385.625,57
1,385.88,56
1,386.135,55
1,386.389,52
1,386.644,49
1,386.898,55
1,387.153,44
1,387.407,55
1,387.662,50
1,387.916,45
1,388.171,43
1,388.425,48
1,388.68,48
1,388.934,67
1,389.189,53
1,389.443,43
1,389.698,44
1,389.952,47
1,390.207,61
1,390.461,51
1,390.716,58
1,390.97,52
1,391.225,60
1,391.479,54
1,391.733,64
1,391.988,49
1,392.242,60
1,392.497,49
1,392.751,49
1,393.005,58
1,393.26,43
1,393.514,47
1,393.768,57
1,394.023,60
1,394.277,53
1,394.531,52
1,394.786,58
1,395.04,56
1,395.294,60
1,395.549,69
1,395.803,48
1,396.057,60
1,396.311,59
1,396.566,64
1,396.82,72
1,397.074,60
1,397.328,61
1,397.583,60
1,397.837,49
1,398.091,55
1,398.345,56
1,398.599,57
1,398.853,63
1,399.108,60
1,399.362,60
1,399.616,63
1,399.87,65
1,400.124,58
1,400.378,65
1,400.633,66
1,400.887,72
1,401.141,58
1,401.395,60
1,401.649,59
1,401.903,64
1,402.157,61
1,402.411,54
1,402.665,60
1,402.919,56
1,403.173,72
1,403.427,69
1,403.681,75
1,403.935,72
1,404.189,70
1,404.443,64
1,404.697,62
1,404.951,69
1,405.205,68
1,405.459,75
1,405.713,72
1,405.967,72
1,406.221,62
1,406.475,81
1,406.729,65
1,406.983,76
1,407.237,66
1,407.491,72
1,407.745,74
1,407.999,76
1,408.252,82
1,408.506,72
1,408.76,77
1,409.014,83
1,409.268,72
1,409.522,70
1,409.775,70
1,410.029,78
1,410.283,78
1,410.537,82
1,410.791,83
1,411.045,85
1,411.298,80
1,411.552,88
1,411.806,76
1,412.06,81
1,412.313,86
1,412.567,85
1,412.821,97
1,413.075,83
1,413.328,87
1,413.582,85
1,413.836,93
1,414.089,81
1,414.343,86
1,414.597,83
1,414.85,98
1,415.104,96
1,415.358,86
1,415.611,84
1,415.865,83
1,416.119,89
1,416.372,101
1,416.626,91
1,416.879,85
1,417.133,89
1,417.387,102
1,417.64,97
1,417.894,86
1,418.147,98
1,418.401,105
1,418.654,97
1,418.908,105
1,419.162,100
1,419.415,101
1,419.669,106
1,419.922,96
1,420.176,112
1,420.429,93
1,420.683,107
1,420.936,104
1,421.189,97
1,421.443,115
1,421.696,112
1,421.95,106
1,422.203,114
1,422.457,109
1,422.71,107
1,422.963,108
1,423.217,108
1,423.47,115
1,423.724,117
1,423.977,125
1,424.23,116
1,424.484,112
1,424.737,113
1,424.99,120
1,425.244,110
1,425.497,128
1,425.75,129
1,426.004,128
1,426.257,122
1,426.51,132
1,426.764,127
1,427.017,120
1,427.27,121
1,427.523,126
1,427.777,127
1,428.03,131
1,428.283,130
1,428.536,122
1,428.79,121
1,429.043,130
1,429.296,128
1,429.549,132
1,429.802,139
1,430.056,139
1,430.309,138
1,430.562,129
1,430.815,143
1,431.068,135
1,431.321,139
1,431.575,143
1,431.828,150
1,432.081,150
1,432.334,150
1,432.587,148
1,432.84,146
1,433.093,151
1,433.346,148
1,433.599,145
1,433.852,145
1,434.105,147
1,434.358,153
1,434.612,155
1,434.865,155
1,435.118,164
1,435.371,145
1,435.624,155
1,435.877,159
1,436.13,161
1,436.383,156
1,436.635,161
1,436.888,152
1,437.141,156
1,437.394,163
1,437.647,163
1,437.9,158
1,438.153,169
1,438.406,180
1,438.659,166
1,438.912,158
1,439.165,176
1,439.418,179
1,439.671,174
1,439.923,168
1,440.176,168
1,440.429,177
1,440.682,162
1,440.935,185
1,441.188,188
1,441.44,192
1,441.693,198
1,441.946,178
1,442.199,199
1,442.452,182
1,442.704,183
1,442.957,190
1,443.21,194
1,443.463,194
1,443.715,192
1,443.968,195
1,444.221,198
1,444.474,202
1,444.726,201
1,444.979,199
1,445.232,196
1,445.484,204
1,445.737,219
1,445.99,211
1,446.242,214
1,446.495,215
1,446.748,222
1,447,216
1,447.253,216
1,447.506,229
1,447.758,209
1,448.011,209
1,448.263,217
1,448.516,213
1,448.769,219
1,449.021,232
1,449.274,229
1,449.526,224
1,449.779,220
1,450.031,228
1,450.284,238
1,450.536,233
1,450.789,241
1,451.041,238
1,451.294,242
1,451.546,242
1,451.799,254
1,452.051,246
1,452.304,243
1,452.556,246
1,452.809,238
1,453.061,251
1,453.314,240
1,453.566,249
1,453.818,258
1,454.071,259
1,454.323,252
1,454.576,267
1,454.828,254
1,455.08,245
1,455.333,270
1,455.585,267
1,455.838,268
1,456.09,265
1,456.342,270
1,456.595,270
1,456.847,261
1,457.099,274
1,457.351,268
1,457.604,279
1,457.856,285
1,458.108,282
1,458.361,291
1,458.613,292
1,458.865,296
1,459.117,295
1,459.37,297
1,459.622,298
1,459.874,295
1,460.126,298
1,460.378,304
1,460.631,304
1,460.883,312
1,461.135,295
1,461.387,324
1,461.639,305
1,461.892,315
1,462.144,324
1,462.396,314
1,462.648,337
1,462.9,336
1,463.152,328
1,463.404,333
1,463.656,332
1,463.909,353
1,464.161,351
1,464.413,344
1,464.665,345
1,464.917,334
1,465.169,361
1,465.421,357
1,465.673,349
1,465.925,354
1,466.177,340
1,466.429,349
1,466.681,379
1,466.933,371
1,467.185,373
1,467.437,384
1,467.689,390
1,467.941,382
1,468.193,384
1,468.445,382
1,468.697,384
1,468.949,400
1,469.201,395
1,469.453,389
1,469.704,408
1,469.956,393
1,470.208,412
1,470.46,430
1,470.712,416
1,470.964,434
1,471.216,428
1,471.468,423
1,471.719,424
1,471.971,433
1,472.223,439
1,472.475,451
1,472.727,446
1,472.979,437
1,473.23,463
1,473.482,456
1,473.734,453
1,473.986,451
1,474.237,468
1,474.489,469
1,474.741,466
1,474.993,475
1,475.244,486
1,475.496,499
1,475.748,479
1,476,481
1,476.251,486
1,476.503,500
1,476.755,512
1,477.006,513
1,477.258,526
1,477.51,506
1,477.761,531
1,478.013,510
1,478.265,527
1,478.516,524
1,478.768,542
1,479.019,546
1,479.271,528
1,479.523,541
1,479.774,555
1,480.026,558
1,480.277,547
1,480.529,560
1,480.78,562
1,481.032,540
1,481.283,575
1,481.535,585
1,481.787,578
1,482.038,547
1,482.29,581
1,482.541,595
1,482.793,589
1,483.044,591
1,483.295,590
1,483.547,600
1,483.798,587
1,484.05,597
1,484.301,613
1,484.553,619
1,484.804,599
1,485.056,635
1,485.307,628
1,485.558,626
1,485.81,609
1,486.061,637
1,486.312,632
1,486.564,632
1,486.815,652
1,487.067,635
1,487.318,634
1,487.569,643
1,487.821,653
1,488.072,666
1,488.323,658
1,488.574,657
1,488.826,664
1,489.077,672
1,489.328,647
1,489.58,678
1,489.831,693
1,490.082,698
1,490.333,692
1,490.585,683
1,490.836,672
1,491.087,701
1,491.338,691
1,491.589,690
1,491.841,710
1,492.092,715
1,492.343,695
1,492.594,720
1,492.845,709
1,493.096,711
1,493.348,745
1,493.599,723
1,493.85,735
1,494.101,731
1,494.352,747
1,494.603,755
1,494.854,753
1,495.105,763
1,495.356,759
1,495.608,759
1,495.859,761
1,496.11,753
1,496.361,776
1,496.612,781
1,496.863,777
1,497.114,807
1,497.365,799
1,497.616,780
1,497.867,796
1,498.118,806
1,498.369,796
1,498.62,790
1,498.871,786
1,499.122,802
1,499.373,821
1,499.624,806
1,499.875,829
1,500.125,852
1,500.376,834
1,500.627,850
1,500.878,847
1,501.129,844
1,501.38,852
1,501.631,866
1,501.882,865
1,502.133,858
1,502.383,870
1,502.634,855
1,502.885,875
1,503.136,892
1,503.387,879
1,503.638,911
1,503.888,885
1,504.139,917
1,504.39,914
1,504.641,932
1,504.892,904
1,505.142,927
1,505.393,924
1,505.644,931
1,505.895,933
1,506.145,963
1,506.396,945
1,506.647,965
1,506.897,948
1,507.148,985
1,507.399,960
1,507.649,970
1,507.9,977
1,508.151,992
1,508.401,989
1,508.652,995
1,508.903,973
1,509.153,1005
1,509.404,995
1,509.655,1030
1,509.905,1033
1,510.156,1042
1,510.406,1029
1,510.657,1051
1,510.908,1036
1,511.158,1044
1,511.409,1054
1,511.659,1063
1,511.91,1069
1,512.16,1081
1,512.411,1086
1,512.661,1070
1,512.912,1086
1,513.162,1074
1,513.413,1089
1,513.663,1096
1,513.914,1097
1,514.164,1098
1,514.415,1117
1,514.665,1103
1,514.916,1103
1,515.166,1118
1,515.417,1137
1,515.667,1121
1,515.917,1122
1,516.168,1151
1,516.418,1140
