1,370.59,44
1,370.845,51
1,371.1,70
1,371.355,52
1,371.61,50
1,371.865,53
1,372.12,61
1,372.375,50
1,372.63,54
1,372.885,50
1,373.14,50
1,373.395,51
1,373.65,50
1,373.905,49
1,374.16,41
1,374.415,52
1,374.67,59
1,374.925,61
1,375.18,60
1,375.435,57
1,375.69,41
1,375.945,58
1,376.2,58
1,376.455,49
1,376.71,50
1,376.964,54
1,377.219,66
1,377.474,58
1,377.729,58
1,377.984,50
1,378.239,50
1,378.494,59
1,378.748,53
1,379.003,64
1,379.258,58
1,379.513,54
1,379.768,58
1,380.022,62
1,380.277,43
1,380.532,56
1,380.787,66
1,381.041,53
1,381.296,49
1,381.551,69
1,381.806,52
1,382.06,51
1,382.315,66
1,382.57,62
1,382.824,66
1,383.079,57
1,383.334,53
1,383.588,57
1,383.843,64
1,384.098,58
1,384.352,61
1,384.607,57
1,384.862,66
1,385.116,69
1,385.371,63
1,385.625,66
1,385.88,60
1,386.135,58
1,386.389,53
1,386.644,60
1,386.898,56
1,387.153,59
1,387.407,52
1,387.662,67
1,387.916,52
1,388.171,53
1,388.425,60
1,388.68,58
1,388.934,59
1,389.189,60
1,389.443,59
1,389.698,59
1,389.952,61
1,390.207,53
1,390.461,48
1,390.716,65
1,390.97,55
1,391.225,51
1,391.479,56
1,391.733,57
1,391.988,58
1,392.242,53
1,392.497,55
1,392.751,55
1,393.005,63
1,393.26,56
1,393.514,46
1,393.768,64
1,394.023,65
1,394.277,58
1,394.531,63
1,394.786,64
1,395.04,55
1,395.294,53
1,395.549,62
1,395.803,57
1,396.057,64
1,396.311,57
1,396.566,65
1,396.82,61
1,397.074,67
1,397.328,61
1,397.583,65
1,397.837,58
1,398.091,62
1,398.345,61
1,398.599,56
1,398.853,56
1,399.108,67
1,399.362,65
1,399.616,62
1,399.87,59
1,400.124,70
1,400.378,62
1,400.633,60
1,400.887,71
1,401.141,74
1,401.395,66
1,401.649,67
1,401.903,65
1,402.157,63
1,402.411,65
1,402.665,65
1,402.919,65
1,403.173,72
1,403.427,66
1,403.681,60
1,403.935,68
1,404.189,74
1,404.443,70
1,404.697,60
1,404.951,69
1,405.205,62
1,405.459,74
1,405.713,76
1,405.967,56
1,406.221,75
1,406.475,60
1,406.729,70
1,406.983,76
1,407.237,62
